yr,mn,sub,cst_n,cst,pty_n,pty,can,vv1,cv1,cvs1,pv1,pvs1,seat
1980,11,pennsylvania,pennsylvania 12,338,republican,583,charles a. getty,179749,72999,0.406116307,72999,0.406116307,0
1980,11,new york,new york 39,283,conservative,155,"abdella, james",171432,5845,0.034095153,5845,0.034095153,0
1980,11,new york,new york 19,261,right to life,589,"garvey, marjorie",87376,682,0.007805347,682,0.007805347,0
1980,11,new york,new york 31,275,liberal,402,"schwartz, irving a.",175565,2323,0.013231567,2323,0.013231567,0
1980,11,new jersey,new jersey 7,246,libertarian,409,"shapiro, robert",214343,1640,0.007651288,1640,0.007651288,0
1980,11,ohio,ohio 16,309,democrat,180,"slagle, larry v.",189179,39219,0.2073116,39219,0.2073116,0
1980,11,missouri,missouri 8,224,modern republican,583,"bailey, wendell",223426,127675,0.571442008,127675,0.571442008,1
1980,11,new jersey,new jersey 10,235,modern republican,583,"jennings, everet j.",89245,11778,0.131973773,11778,0.131973773,0
1980,11,iowa,iowa 1,136,libertarian,409,"grant, michael r.",208127,1069,0.005136287,1069,0.005136287,0
1980,11,louisiana,louisiana 8,161,republican,583,robert h. mitchell,109492,6243,0.057017863,6243,0.057017863,0
1980,11,new york,new york 27,270,right to life,589,"muenkel, louis f.",188678,1719,0.00911076,1719,0.00911076,0
1980,11,florida,florida 11,74,democrat,180,"mica, dan",339233,201713,0.594614923,201713,0.594614923,1
1980,11,california,california 30,40,democrat,180,"danielson, george e.",102735,74119,0.721458137,74119,0.721458137,1
1980,11,pennsylvania,pennsylvania 8,358,republican,583,james k. coyne,204345,103585,0.506912351,103585,0.506912351,1
1980,11,california,california 15,23,modern republican,583,"schwartz, ron",150491,37895,0.25180909,37895,0.25180909,0
1980,11,california,california 4,50,libertarian,409,"burnside, robert i.",205055,10267,0.050069492,10267,0.050069492,0
1980,11,texas,texas 19,388,libertarian,409,"webster, j. d.",135424,8792,0.06492202,8792,0.06492202,0
1980,11,california,california 40,51,democrat,180,"dow,  michael f.",304997,66512,0.218074277,66512,0.218074277,0
1980,11,illinois,illinois 23,116,democrat,180,"price, melvin",167430,107786,0.643767536,107786,0.643767536,1
1980,11,california,california 3,39,modern republican,583,"murphy, joseph",241865,64215,0.265499353,64215,0.265499353,0
1980,11,south carolina,south carolina 4,365,modern republican,583,"campbell, carroll",97925,90941,0.928680122,90941,0.928680122,1
1980,11,illinois,illinois 10,102,others,4000,scattering,226733,18,7.94E-05,18,7.94E-05,0
1980,11,michigan,michigan 10,185,modern republican,583,"allen, richard j",242252,111496,0.460247993,111496,0.460247993,0
1980,11,california,california 40,51,modern republican,583,"badham, robert e.",304997,213999,0.70164299,213999,0.70164299,1
1980,11,new york,new york 10,252,liberal,402,"biaggi, mario",100918,2429,0.024069047,2429,0.024069047,0
1980,11,new york,new york 5,285,modern republican,583,"mcgrath, raymond j.",182368,88945,0.487722635,88945,0.487722635,1
1980,11,new jersey,new jersey 8,247,socialist labor,619,"rabel, donna",142201,1209,0.00850205,1209,0.00850205,0
1980,11,michigan,michigan 19,194,others,4000,scattering,231894,1,4.31E-06,1,4.31E-06,0
1980,11,new york,new york 37,281,conservative,155,"heymanowski, roger",114337,1859,0.016258953,1859,0.016258953,0
1980,11,missouri,missouri 6,222,modern republican,583,"coleman, tom",211329,149281,0.706391454,149281,0.706391454,1
1980,11,new york,new york 20,263,modern republican,583,"greene, james e.",104929,15350,0.146289393,15350,0.146289393,0
1980,11,new jersey,new jersey 6,245,socialist labor,619,"doganiero, bernardo s.",223254,556,0.002490437,556,0.002490437,0
1980,11,california,california 18,26,modern republican,583,"thomas, william m.",177461,126046,0.710274398,126046,0.710274398,1
1980,11,california,california 34,44,peace and freedom,496,"donohue, john s.",192169,7794,0.040558051,7794,0.040558051,0
1980,11,california,california 26,35,modern republican,583,"rousselot, john h.",164514,116715,0.709453285,116715,0.709453285,1
1980,11,iowa,iowa 1,136,democrat,180,"larew, jim",208127,72602,0.348835081,72602,0.348835081,0
1980,11,pennsylvania,pennsylvania 17,343,republican,583,daniel s. seiverling,161785,63790,0.394288719,63790,0.394288719,0
1980,11,oklahoma,oklahoma 4,328,democrat,180,"mcmurdy, dave",145584,74245,0.5099805,74245,0.5099805,1
1980,11,california,california 19,27,democrat,180,"lodise, carmen",209609,36990,0.176471427,36990,0.176471427,0
1980,11,new jersey,new jersey 5,244,libertarian,409,"samson, carl r.",201299,2465,0.012245466,2465,0.012245466,0
1980,11,wisconsin,wisconsin 9,434,Write-In,4998,-990,263079,14,5.32E-05,14,5.32E-05,0
1980,11,california,california 30,40,modern republican,583,"platten, j. arthur",102735,24136,0.234934539,24136,0.234934539,0
1980,11,pennsylvania,pennsylvania 6,356,democrat,180,gus yatron,175809,117965,0.670983851,117965,0.670983851,1
1980,11,oklahoma,oklahoma 5,329,modern republican,583,"edwards, mickey",131590,90053,0.684345305,90053,0.684345305,1
1980,11,iowa,iowa 3,138,democrat,180,"cutler, lynn g.",209948,101735,0.484572381,101735,0.484572381,0
1980,11,minnesota,minnesota 3,205,modern republican,583,"frenzel, bill",237261,179393,0.75609982,179393,0.75609982,1
1980,11,michigan,michigan 12,187,modern republican,583,"walsh, kirk",203647,90931,0.446512848,90931,0.446512848,0
1980,11,new jersey,new jersey 5,244,contempt of court,168,"gould, jasper c.",201299,1549,0.007695021,1549,0.007695021,0
1980,11,new hampshire,new hampshire 1,232,others,4000,scattering,187656,20,0.000106578,20,0.000106578,0
1980,11,idaho,idaho 2,100,democrat,180,bilyeu,197560,81364,0.411844492,81364,0.411844492,0
1980,11,idaho,idaho 2,100,modern republican,583,hansen,197560,116196,0.588155508,116196,0.588155508,1
1980,11,new jersey,new jersey 14,239,action talks,9,"famularo, kenneth",135430,1138,0.008402865,1138,0.008402865,0
1980,11,iowa,iowa 2,137,libertarian,409,"miller, dean",206637,985,0.004766813,985,0.004766813,0
1980,11,kentucky,kentucky 3,149,citizens,120,"cumbler, john",134724,1272,0.009441525,1272,0.009441525,0
1980,11,florida,florida 15,78,modern republican,583,"hoodwin, herbert j.",203385,70433,0.346303821,70433,0.346303821,0
1980,11,connecticut,connecticut 3,67,communist,148,"fishman, joelle r",223638,2711,0.012122269,2711,0.012122269,0
1980,11,illinois,illinois 16,108,others,4000,scattering,197147,18,9.13E-05,18,9.13E-05,0
1980,11,new york,new york 7,287,modern republican,583,"addabbo, joseph p.",100840,19280,0.191193968,19280,0.191193968,0
1980,11,new jersey,new jersey 1,234,democrat,180,"florio, james j.",192081,147352,0.767134726,147352,0.767134726,1
1980,11,nebraska,nebraska 2,229,modern republican,583,"daub, hal",203050,107736,0.530588508,107736,0.530588508,1
1980,11,michigan,michigan 13,188,democrat,180,"crockett, george w jr",87090,79719,0.915363431,79719,0.915363431,1
1980,11,new york,new york 23,266,democrat,180,"peyser, peter a.",152520,85749,0.562214792,85749,0.562214792,1
1980,11,north dakota,north dakota,301,modern republican,583,"smykowski, jim",293076,124707,0.425510794,124707,0.425510794,0
1980,11,pennsylvania,pennsylvania 3,353,democrat,180,raymond f. lederer,124608,67942,0.545245886,67942,0.545245886,1
1980,11,indiana,indiana 6,132,democrat,180,"evans, dale",196064,98482,0.502295196,98482,0.502295196,1
1980,11,iowa,iowa 5,140,modern republican,583,"hultman, cal",212370,84472,0.397758633,84472,0.397758633,0
1980,11,illinois,illinois 24,117,others,4000,scattering,228296,1,4.38E-06,1,4.38E-06,0
1980,11,california,california 35,45,democrat,180,"lloyd, jim",194514,88279,0.453843951,88279,0.453843951,0
1980,11,kentucky,kentucky 4,150,modern republican,583,"snyder, gene",188187,126049,0.669807136,126049,0.669807136,1
1980,11,new york,new york 12,254,modern republican,583,"gibbs, charles",40689,3372,0.082872517,3372,0.082872517,0
1980,11,iowa,iowa 4,139,modern republican,583,"young, donald c.",218627,100335,0.45893234,100335,0.45893234,0
1980,11,new york,new york 30,274,modern republican,583,"martin, david o'b.",173889,101496,0.583682716,101496,0.583682716,1
1980,11,new jersey,new jersey 4,243,democrat,180,"thompson, frank jr.",168504,68480,0.406399846,68480,0.406399846,0
1980,11,tennessee,tennessee 2,371,others,4000,scattering,194527,2,1.03E-05,2,1.03E-05,0
1980,11,new york,new york 17,259,right to life,589,"murphy, john m.",145645,4776,0.032792062,4776,0.032792062,0
1980,11,oregon,oregon 1,331,others,4000,scattering,308635,20,6.48E-05,20,6.48E-05,0
1980,11,utah,utah 2,403,independent,6022,"larsen, leland (stan)",290765,5411,0.018609529,5411,0.018609529,0
1980,11,oklahoma,oklahoma 5,329,democrat,180,"hood, david",131590,36815,0.279770494,36815,0.279770494,0
1980,11,washington,washington 1,415,libertarian,409,willky,230534,8229,0.035695385,8229,0.035695385,0
1980,11,michigan,michigan 8,201,democrat,180,"traxler, bob",204401,124155,0.607408941,124155,0.607408941,1
1980,11,south carolina,south carolina 4,365,libertarian,409,"waldenfels, thomas",97925,6984,0.071319886,6984,0.071319886,0
1980,11,hawaii,hawaii 2,98,democrat,180,"akaka, daniel k.",157380,141477,0.89895159,141477,0.89895159,1
1980,11,new jersey,new jersey 9,248,democrat,180,"ambrosto, gabriel m.",196504,75321,0.383305162,75321,0.383305162,0
1980,11,vermont,vermont,404,others,4000,scattering,195219,447,0.002289736,447,0.002289736,0
1980,11,massachusetts,massachusetts 4,178,democrat,180,"frank, barney",199376,103466,0.518949151,103466,0.518949151,1
1980,11,louisiana,louisiana 3,156,democrat,180,bob namer,94529,14074,0.148885533,14074,0.148885533,0
1980,11,alabama,alabama 2,2,statesman,642,"couch, jerome",172962,616,0.003561476,616,0.003561476,0
1980,11,south carolina,south carolina 1,362,modern republican,583,"hartnett, thomas f.",158731,81988,0.516521633,81988,0.516521633,1
1980,11,montana,montana 1,226,modern republican,583,"mcdonald, john k.",183740,70874,0.385729849,70874,0.385729849,0
1980,11,new york,new york 37,281,democrat,180,"novak, henry j.",114337,90119,0.788187563,90119,0.788187563,1
1980,11,michigan,michigan 17,192,democrat,180,"brodhead, william m",174528,127525,0.730685055,127525,0.730685055,1
1980,11,massachusetts,massachusetts 7,181,democrat,180,"markey, edward j.",155783,155759,0.999845922,155759,0.999845922,1
1980,11,colorado,colorado 3,62,libertarian,409,"glennie, james s.",192784,2670,0.013849697,2670,0.013849697,0
1980,11,texas,texas 5,397,adams republican,10,"pauken, tom",138740,67848,0.489029855,67848,0.489029855,0
1980,11,arizona,arizona 1,9,democrat,180,"jancek, steve",186833,40045,0.214335799,40045,0.214335799,0
1980,11,indiana,indiana 3,129,democrat,180,"brademas, john",189108,85136,0.450197756,85136,0.450197756,0
1980,11,illinois,illinois 13,105,modern republican,583,"mcclory, robert",183458,131448,0.716501892,131448,0.716501892,1
1980,11,north dakota,north dakota,301,pro-life,553,"lengenfelder, john",293076,1004,0.003425732,1004,0.003425732,0
1980,11,minnesota,minnesota 5,207,socialist workers,622,"thomas, steve",280429,1611,0.00574477,1611,0.00574477,0
1980,11,new york,new york 25,268,democrat,180,"ozols, gunars m.",196305,37369,0.190361932,37369,0.190361932,0
1980,11,virginia,virginia 3,408,democrat,180,"mapp, john a.",186912,60962,0.326153487,60962,0.326153487,0
1980,11,new york,new york 30,274,right to life,589,"zagame, john r.",173889,7985,0.0459201,7985,0.0459201,0
1980,11,illinois,illinois 11,103,democrat,180,"annunzio, frank",173587,121166,0.698013127,121166,0.698013127,1
1980,11,texas,texas 22,392,modern republican,583,"paul, ron",209251,106797,0.510377467,106797,0.510377467,1
1980,11,california,california 8,58,libertarian,409,"mikuriya, tod",195425,10465,0.053549957,10465,0.053549957,0
1980,11,maine,maine 1,162,democrat,180,"pachios, harold c.",275491,86819,0.315142781,86819,0.315142781,0
1980,11,colorado,colorado 1,60,libertarian,409,"mason, john",179622,3888,0.021645455,3888,0.021645455,0
1980,11,california,california 32,42,modern republican,583,"adler, john r.",127526,39260,0.307858795,39260,0.307858795,0
1980,11,kentucky,kentucky 5,151,democrat,180,"marcum, ted r.",166120,54027,0.325228751,54027,0.325228751,0
1980,11,florida,florida 4,81,modern republican,583,"dillard, barney jr.",224699,76924,0.342342436,76924,0.342342436,0
1980,11,louisiana,louisiana 2,155,democrat,180,clyde f. bel jr.,74183,3571,0.048137713,3571,0.048137713,0
1980,11,wisconsin,wisconsin 7,432,modern republican,583,"vesta, vinton a.",254107,89745,0.353177994,89745,0.353177994,0
1980,11,michigan,michigan 14,189,others,4000,scattering,169666,5,2.95E-05,5,2.95E-05,0
1980,11,new york,new york 10,252,modern republican,583,"biaggi, mario",100918,35089,0.347698122,35089,0.347698122,0
1980,11,new jersey,new jersey 3,242,socialist,616,"frikson, lawrence d.",212830,643,0.003021191,643,0.003021191,0
1980,11,new york,new york 7,287,democrat,180,"addabbo, joseph",100840,73785,0.731703699,73785,0.731703699,1
1980,11,ohio,ohio 5,320,democrat,180,"sherck, james r.",194707,57704,0.296363264,57704,0.296363264,0
1980,11,new york,new york 33,277,liberal,402,"reed, dolores m.",175271,2601,0.014839876,2601,0.014839876,0
1980,11,michigan,michigan 2,195,american independent,41,"wagner, john l",201801,1214,0.006015827,1214,0.006015827,0
1980,11,california,california 19,27,libertarian,409,"trotter, jim",209609,9765,0.046586741,9765,0.046586741,0
1980,11,california,california 11,19,modern republican,583,"royer, bill",185012,80100,0.432944894,80100,0.432944894,0
1980,11,minnesota,minnesota 8,210,modern republican,583,"fiore, edward",258765,72350,0.279597312,72350,0.279597312,0
1980,11,pennsylvania,pennsylvania 22,349,democrat,180,austin j. murphy,169768,118084,0.695560992,118084,0.695560992,1
1980,11,new jersey,new jersey 6,245,modern republican,583,"forsythe, edwin b.",223254,125792,0.563447893,125792,0.563447893,1
1980,11,california,california 32,42,democrat,180,"anderson, glenn m.",127526,84057,0.659136176,84057,0.659136176,1
1980,11,north carolina,north carolina 9,300,democrat,180,scattering,172661,1,5.79E-06,1,5.79E-06,0
1980,11,indiana,indiana 11,127,modern republican,583,"suess, sheila",184211,78743,0.427460909,78743,0.427460909,0
1980,11,arkansas,arkansas 4,16,democrat,180,"beryl anthony, jr.",-992,-992,-992,-992,-992,1
1980,11,illinois,illinois 16,108,modern republican,583,"martin, lynn",197147,132905,0.674141645,132905,0.674141645,1
1980,11,new york,new york 23,266,modern republican,583,"albanese, andrew a.",152520,54866,0.359729886,54866,0.359729886,0
1980,11,minnesota,minnesota 4,206,democrat-farmer-labor,183,"vento, bruce f.",203712,119182,0.585051417,119182,0.585051417,1
1980,11,indiana,indiana 7,133,modern republican,583,"myers, john t.",208264,137604,0.660719097,137604,0.660719097,1
1980,11,new york,new york 24,267,right to life,589,"christiana, joseph w.",168553,5011,0.029729521,5011,0.029729521,0
1980,11,new york,new york 29,272,modern republican,583,"solomon, gerald b.",212328,124156,0.584736824,124156,0.584736824,1
1980,11,oklahoma,oklahoma 5,329,libertarian,409,"rushing, james l.",131590,4722,0.035884187,4722,0.035884187,0
1980,11,california,california 21,30,peace and freedom,496,"tucker, jan b.",153770,2045,0.013299083,2045,0.013299083,0
1980,11,louisiana,louisiana 6,159,democrat,180,alice brooks,130689,12149,0.092961155,12149,0.092961155,0
1980,11,alabama,alabama 7,7,alabama libertarian,17,"walker, joe",168804,2132,0.012630032,2132,0.012630032,0
1980,11,pennsylvania,pennsylvania 15,341,democrat,180,jeanette reibman,167725,66626,0.397233576,66626,0.397233576,0
1980,11,north carolina,north carolina 9,300,democrat,180,"kincaid, randall r.",172661,71504,0.414129436,71504,0.414129436,0
1980,11,pennsylvania,pennsylvania 11,337,democrat,180,raphael musto,180324,86703,0.480817854,86703,0.480817854,0
1980,11,wisconsin,wisconsin 4,429,unknown,3999,"rashkind, lynn",209139,1670,0.00798512,1670,0.00798512,0
1980,11,new york,new york 38,282,liberal,402,"denn, gale a.",205309,2194,0.010686331,2194,0.010686331,0
1980,11,new jersey,new jersey 11,236,socialist workers,622,"britton, jon",168524,1650,0.00979089,1650,0.00979089,0
1980,11,massachusetts,massachusetts 12,175,others,4000,scattering,267421,10,3.74E-05,10,3.74E-05,0
1980,11,rhode island,rhode island 2,361,democrat,180,beard,208027,92970,0.446913153,92970,0.446913153,0
1980,11,new hampshire,new hampshire 1,232,modern republican,583,cobleigh,187656,73565,0.392020494,73565,0.392020494,0
1980,11,massachusetts,massachusetts 7,181,others,4000,scattering,155783,24,0.00015406,24,0.00015406,0
1980,11,new york,new york 31,275,right to life,589,"mitchell, donald j.",175565,7579,0.043169197,7579,0.043169197,0
1980,11,virginia,virginia 10,406,democrat,180,"fisher, joseph l.",216744,105883,0.48851642,105883,0.48851642,0
1980,11,florida,florida 2,79,modern republican,583,"lacpra, john",195840,57588,0.294056386,57588,0.294056386,0
1980,11,montana,montana 2,227,democrat,180,"monahan, tom",154801,63370,0.409364283,63370,0.409364283,0
