GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
5000900US1708,1708,"Congressional District 8 (109th Congress), Illinois",253718,4873,182087,4934,148049,5170,71631,3918,4.3,0.6,2.8,0.6,0.9,0.5,9.1,1.7,3.7,0.7,1.7,0.5,0.7,0.4,8.8,2.0,6.2,0.7,4.0,0.7,3.2,0.7,12.2,1.9,8.2,0.9,6.1,0.9,4.9,0.8,13.5,2.0,13.8,1.3,12.3,1.3,10.4,1.4,18.9,2.6,21.1,1.4,21.4,1.5,21.0,1.6,19.7,2.3,16.4,1.2,19.1,1.4,20.7,1.4,8.9,1.7,16.6,1.0,20.4,1.3,23.8,1.6,5.5,1.2,5.2,0.7,6.7,0.9,7.8,1.1,1.3,0.6,4.6,0.7,5.5,0.7,6.6,0.9,2.0,1.2,66165,1412,76808,2108,85340,2401,39853,1852,81532,2356,92585,2895,101997,3084,50510,2976,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.3,(X)
5000900US1709,1709,"Congressional District 9 (109th Congress), Illinois",250167,6693,134784,4647,104997,4156,115383,5724,7.4,0.8,2.8,0.7,1.5,0.6,13.1,1.7,6.4,1.1,3.2,0.9,2.2,0.7,10.3,2.1,9.4,1.1,6.5,1.2,5.5,1.2,12.6,1.9,10.8,1.1,10.0,1.5,8.5,1.5,12.0,2.0,13.5,1.2,11.9,1.5,10.8,1.7,15.6,1.9,18.7,1.4,17.8,1.8,16.9,1.8,19.5,2.2,11.7,1.1,15.0,1.3,15.6,1.5,8.0,1.6,12.9,1.2,18.9,1.6,22.3,2.0,5.6,1.5,5.0,0.7,7.3,1.1,8.8,1.3,2.1,0.8,4.1,0.7,6.6,1.2,8.0,1.5,1.1,0.5,52497,1918,71154,3023,82865,3880,36518,2474,71113,2601,91701,3944,101965,5080,46471,2306,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X)
5000900US1710,1710,"Congressional District 10 (109th Congress), Illinois",232011,4322,168410,3393,139910,3326,63601,3358,3.9,0.6,1.6,0.5,0.9,0.3,10.4,2.0,2.7,0.6,1.7,0.6,0.8,0.3,5.9,1.3,6.3,0.7,4.9,0.8,3.5,0.8,11.2,1.8,7.8,0.9,5.6,0.9,3.8,0.9,13.9,2.1,12.3,1.0,9.3,1.1,8.0,1.0,19.6,2.6,17.2,1.4,16.4,1.5,15.7,1.5,18.6,2.9,12.1,1.0,12.8,1.2,13.0,1.2,9.2,1.7,16.9,1.2,20.7,1.5,23.0,1.5,6.8,1.7,8.0,0.9,10.6,1.2,12.0,1.4,1.4,0.6,12.8,0.8,16.3,1.1,19.3,1.3,3.0,1.0,74685,2497,94615,3586,106497,2727,41119,1492,116988,4527,140079,5860,156702,7167,54131,3339,24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
5000900US1711,1711,"Congressional District 11 (109th Congress), Illinois",252907,3802,179575,4309,143941,4282,73332,3928,6.0,0.8,4.0,0.7,1.9,0.6,11.5,1.8,5.6,0.8,2.5,0.5,1.1,0.4,13.9,2.1,10.2,0.9,7.0,0.9,4.5,0.7,18.8,2.5,10.9,0.9,8.8,1.1,7.5,1.2,16.5,2.1,14.6,1.1,14.6,1.3,14.5,1.5,15.2,1.9,21.2,1.2,23.3,1.4,24.7,1.5,14.7,2.2,14.2,1.1,17.7,1.4,20.0,1.7,5.3,1.2,12.8,1.1,16.2,1.4,19.0,1.6,3.3,1.3,3.0,0.5,3.7,0.7,4.3,0.8,0.8,0.5,1.6,0.4,2.1,0.5,2.5,0.6,0.2,0.2,53231,2204,64505,1715,71103,1563,28127,1358,63235,1519,73231,2041,80291,2275,36111,1789,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X)
5000900US1712,1712,"Congressional District 12 (109th Congress), Illinois",259965,3742,169547,4575,121557,3811,90418,3816,11.4,1.0,6.8,1.0,1.4,0.5,21.4,2.3,7.7,0.8,4.8,0.9,2.6,0.7,13.9,1.7,14.9,1.1,10.6,1.3,7.5,1.3,22.5,2.2,13.6,1.1,12.2,1.2,11.1,1.4,16.2,2.3,14.9,0.9,16.9,1.1,17.5,1.2,11.0,1.5,17.7,1.1,21.9,1.4,25.5,1.7,9.6,1.7,10.3,0.8,13.5,1.1,17.2,1.5,3.5,1.1,7.4,0.7,10.2,1.0,13.2,1.4,1.6,0.6,1.6,0.4,2.3,0.6,3.0,0.7,0.2,0.2,0.6,0.2,0.8,0.3,1.1,0.4,0.1,0.1,37328,1323,48614,1557,58160,2091,21267,1246,47888,1105,57498,1713,67412,1998,28045,1386,25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X)
5000900US1713,1713,"Congressional District 13 (109th Congress), Illinois",263356,5204,192930,5705,165562,5540,70426,4572,3.1,0.6,1.9,0.5,1.2,0.4,6.9,1.9,2.4,0.5,0.9,0.4,0.7,0.4,6.9,1.4,4.8,0.7,2.6,0.6,2.0,0.6,11.2,1.8,7.1,0.9,5.4,1.0,4.4,1.0,11.6,1.8,12.5,1.1,9.1,1.2,7.4,1.2,22.7,2.6,21.4,1.7,20.7,1.9,19.1,1.8,23.1,3.0,16.2,1.4,19.4,1.7,20.8,1.9,7.3,1.6,18.1,1.1,21.9,1.4,24.3,1.5,6.0,1.5,7.1,0.9,8.9,1.1,10.0,1.2,2.2,0.9,7.3,0.8,9.1,1.1,10.2,1.3,2.0,0.8,73191,2036,85948,2211,91858,2603,42150,2387,93922,2874,106764,3399,114008,3650,56369,5913,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
5000900US1714,1714,"Congressional District 14 (109th Congress), Illinois",254559,3307,185784,3244,147346,3944,68775,3606,5.3,0.7,3.0,0.5,0.9,0.3,12.3,2.5,4.2,0.7,2.4,0.7,1.6,0.8,9.2,1.5,8.9,1.0,6.4,1.1,4.2,0.9,17.5,2.3,9.3,1.0,8.4,1.2,6.4,1.0,13.6,2.0,12.7,1.1,11.8,1.3,10.0,1.3,17.2,2.7,20.5,1.2,21.6,1.4,22.0,1.5,14.4,2.2,15.1,1.3,17.0,1.5,19.1,1.7,8.2,1.9,15.6,1.1,19.2,1.4,23.1,1.6,4.9,1.5,4.7,0.6,6.1,0.8,7.5,1.1,1.0,0.5,3.6,0.5,4.3,0.7,5.2,0.9,1.7,0.9,60852,1487,70346,2057,81245,2115,32294,2901,74084,1902,83597,2407,94083,2832,45103,3457,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
5000900US1715,1715,"Congressional District 15 (109th Congress), Illinois",265620,3397,165765,3362,130412,3756,99855,3177,9.3,0.8,5.2,0.9,1.6,0.5,17.7,1.6,7.0,0.7,3.2,0.7,1.7,0.6,13.2,1.7,14.3,1.0,9.4,1.0,6.5,0.9,23.4,1.9,12.4,0.9,10.0,1.1,8.9,1.1,15.8,1.7,16.1,0.9,17.7,1.1,17.0,1.3,13.5,1.5,19.0,0.8,24.2,1.2,27.2,1.4,9.3,1.2,10.8,0.8,14.8,1.1,17.8,1.3,3.8,1.0,7.6,0.7,10.7,1.1,13.2,1.4,2.2,0.7,1.9,0.3,2.8,0.5,3.5,0.6,0.4,0.3,1.6,0.3,2.1,0.4,2.7,0.6,0.6,0.5,41191,893,53852,1330,61948,1387,22916,1025,53029,1177,65247,1578,74388,1920,31256,1618,20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.7,(X)
5000900US1716,1716,"Congressional District 16 (109th Congress), Illinois",260272,3683,184889,4356,148561,4413,75383,3748,6.1,0.6,3.7,0.5,1.2,0.4,12.9,1.8,4.9,0.6,2.3,0.6,1.1,0.5,11.3,1.7,10.4,1.0,7.8,0.9,5.5,0.9,17.8,2.1,10.8,1.0,8.8,0.9,7.8,1.0,16.9,2.2,15.3,1.0,15.0,1.2,14.1,1.3,16.5,1.8,21.5,1.1,23.3,1.3,24.3,1.5,15.7,2.0,14.3,1.1,17.5,1.4,19.9,1.6,5.1,1.6,11.5,0.9,15.0,1.2,18.1,1.5,2.1,0.7,3.1,0.5,3.9,0.6,4.8,0.7,1.0,0.4,2.1,0.3,2.7,0.4,3.2,0.5,0.7,0.4,52480,1536,62033,1294,70341,1855,29067,1441,64699,1734,74307,1908,82838,2333,38600,2349,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
5000900US1717,1717,"Congressional District 17 (109th Congress), Illinois",257901,3264,162166,3229,120707,3380,95735,3652,11.0,1.1,7.2,0.9,2.1,0.6,19.0,2.2,9.2,0.9,4.8,0.9,2.7,0.7,16.2,1.7,15.1,1.1,11.7,1.2,8.6,1.2,22.4,2.1,13.3,0.9,13.0,1.1,11.4,1.2,14.5,1.3,16.4,0.9,18.3,1.3,19.4,1.4,13.1,1.3,18.4,1.0,22.1,1.3,26.1,1.7,10.0,1.4,9.3,0.7,12.8,1.1,16.4,1.5,2.8,0.8,5.2,0.6,7.3,0.8,9.6,1.1,1.3,0.5,1.0,0.2,1.5,0.3,2.0,0.5,0.2,0.2,1.0,0.3,1.4,0.4,1.7,0.5,0.4,0.3,36024,928,45978,1211,54283,1220,21046,710,46412,1238,55602,1679,64879,2048,28733,1478,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
5000900US1718,1718,"Congressional District 18 (109th Congress), Illinois",263810,3597,174315,4067,137765,4115,89495,3412,6.4,0.6,4.6,0.8,1.3,0.4,10.8,1.3,6.1,0.7,2.4,0.5,1.3,0.4,13.6,1.8,12.9,1.1,8.2,1.1,5.6,0.8,22.7,2.0,11.1,0.9,10.1,1.0,8.7,0.8,13.6,1.5,16.5,0.9,16.0,1.0,14.9,1.2,17.2,1.9,22.0,1.2,25.3,1.6,28.7,1.7,14.3,1.6,12.7,0.9,16.4,1.2,18.8,1.5,5.1,1.2,8.7,0.6,12.1,0.9,14.6,1.1,1.8,0.7,2.1,0.4,3.0,0.6,3.6,0.7,0.3,0.2,1.5,0.3,2.0,0.4,2.4,0.5,0.7,0.5,46633,1085,58287,1570,64632,1508,26790,1376,57710,1827,67101,1660,75009,1813,38102,4837,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
5000900US1719,1719,"Congressional District 19 (109th Congress), Illinois",263097,3761,177847,4495,143031,4177,85250,3517,7.7,0.6,4.0,0.7,1.7,0.4,16.4,1.6,6.8,0.6,2.9,0.5,1.8,0.5,15.4,1.7,14.0,1.0,10.6,1.0,7.4,0.8,21.2,2.2,12.5,1.0,11.8,0.9,10.6,1.0,14.8,2.1,15.9,0.7,16.3,0.9,15.6,0.8,15.0,1.7,20.5,0.8,24.7,1.1,27.6,1.2,10.1,1.4,11.7,0.8,15.2,1.1,18.1,1.3,4.4,1.6,7.0,0.6,9.7,0.8,11.4,1.1,1.6,0.6,2.2,0.5,2.7,0.6,3.3,0.8,0.7,0.5,1.6,0.3,2.1,0.5,2.6,0.6,0.4,0.3,43502,1171,53690,1322,60337,1618,23216,1426,53961,1174,64038,1745,71206,1899,31653,1543,23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5000900US1801,1801,"Congressional District 1 (109th Congress), Indiana",260626,3313,174651,4397,123195,4428,85975,4290,9.3,1.1,6.4,1.0,1.0,0.4,16.6,2.5,7.1,0.8,3.6,0.7,1.9,0.7,14.5,2.0,10.9,1.0,8.2,1.1,4.9,0.9,16.5,2.4,11.5,1.2,9.2,1.0,7.7,1.1,17.3,2.7,15.4,1.2,17.1,1.6,15.3,1.5,12.9,1.9,20.2,1.4,22.9,1.8,26.5,2.2,13.3,2.2,13.1,1.0,15.8,1.4,20.0,1.8,5.9,1.4,8.7,0.7,11.7,1.0,15.8,1.5,2.1,0.9,2.4,0.4,3.3,0.6,4.4,0.8,0.4,0.4,1.4,0.4,1.8,0.5,2.5,0.6,0.5,0.4,45565,1736,56275,2427,67160,1894,26413,1695,56269,1699,66103,2277,78812,2432,34032,1703,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
5000900US1802,1802,"Congressional District 2 (109th Congress), Indiana",260804,3572,174544,4052,132383,4108,86260,4129,7.5,0.8,4.3,0.8,1.2,0.4,16.3,1.9,6.2,0.7,3.5,0.7,1.5,0.5,11.9,1.6,12.7,1.0,9.1,1.0,6.5,0.9,20.9,2.3,14.7,1.2,13.6,1.1,11.3,1.2,17.4,2.6,18.0,1.3,18.7,1.4,18.7,1.6,15.9,1.9,20.1,1.0,23.4,1.5,26.8,1.9,11.5,1.5,10.6,0.8,13.9,1.2,17.0,1.5,3.5,1.0,6.9,0.6,9.2,0.9,11.6,1.1,1.7,0.7,1.9,0.3,2.5,0.4,3.0,0.6,0.7,0.5,1.4,0.3,1.9,0.4,2.4,0.5,0.3,0.2,41753,791,50575,1308,59372,1770,25385,1223,53385,1719,62799,2583,71964,3028,31721,1586,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
5000900US1803,1803,"Congressional District 3 (109th Congress), Indiana",268389,3687,186311,4484,148926,4021,82078,3982,6.8,0.8,4.3,0.9,1.6,0.6,13.5,1.7,5.6,0.6,3.2,0.7,1.8,0.5,11.4,1.7,11.7,0.9,8.0,1.0,5.5,0.9,21.1,2.2,13.0,1.1,11.2,1.2,9.0,0.9,17.4,1.9,16.3,1.3,15.7,1.3,15.7,1.4,17.8,2.6,23.2,1.1,27.0,1.6,30.0,1.8,12.7,1.8,11.2,1.0,14.5,1.2,16.9,1.4,3.0,0.9,8.5,0.7,10.9,0.9,13.1,1.1,2.3,0.7,2.0,0.4,2.7,0.5,3.3,0.6,0.3,0.3,1.9,0.4,2.5,0.5,3.1,0.7,0.4,0.3,46679,1330,56636,1407,62970,1399,27630,1455,57864,1529,67689,2161,75950,2426,33337,1454,18.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.0,(X)
5000900US1804,1804,"Congressional District 4 (109th Congress), Indiana",280102,3407,194356,4162,157975,4671,85746,3853,6.0,0.6,3.5,0.6,1.3,0.4,12.4,1.6,5.2,0.7,2.9,0.6,1.4,0.4,11.6,1.9,11.6,1.2,6.7,1.0,5.0,0.8,23.0,3.0,11.2,0.9,10.0,1.2,7.8,1.0,14.4,1.7,15.7,1.0,15.5,1.2,15.1,1.3,15.8,1.6,22.6,1.3,25.9,1.6,28.2,1.7,13.1,2.0,12.4,0.9,15.2,1.2,17.4,1.3,5.7,1.2,10.6,0.9,14.1,1.3,16.7,1.5,2.7,0.7,2.7,0.5,3.3,0.6,4.0,0.7,1.0,0.6,2.1,0.4,2.8,0.5,3.2,0.6,0.2,0.2,50284,1113,59515,1552,66342,1184,26844,1724,61476,1753,71964,2311,79503,2641,35309,1674,20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X)
5000900US1805,1805,"Congressional District 5 (109th Congress), Indiana",292687,4220,211389,4926,173442,4796,81298,4185,4.8,0.5,3.4,0.7,1.6,0.6,10.1,1.4,3.7,0.5,1.9,0.5,1.2,0.4,8.7,1.5,9.2,0.8,6.3,0.8,3.8,0.6,17.4,1.8,10.2,0.7,8.7,0.9,7.5,0.8,14.3,1.5,14.7,0.8,13.0,1.0,12.2,1.0,18.9,2.0,20.7,1.1,22.7,1.2,23.0,1.4,15.7,1.8,15.3,1.0,17.4,1.2,19.6,1.4,8.2,1.7,14.1,1.0,17.6,1.4,20.4,1.6,4.3,1.1,3.9,0.5,4.7,0.7,5.6,0.8,1.4,0.7,3.4,0.4,4.3,0.6,5.2,0.7,0.9,0.4,57849,1666,67901,2331,75707,1727,34362,2096,72243,1785,82396,2552,90824,2850,43418,1952,19.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.1,(X)
5000900US1806,1806,"Congressional District 6 (109th Congress), Indiana",264332,3457,180192,4228,144720,3849,84140,3467,8.7,0.9,4.5,0.9,2.1,0.8,18.7,2.4,7.1,0.8,3.7,0.8,1.7,0.5,15.3,2.0,13.9,1.1,10.3,1.0,8.0,1.1,21.8,2.1,13.6,1.0,12.6,1.1,11.3,1.2,16.6,1.9,16.9,1.1,18.0,1.3,18.2,1.3,13.4,2.1,20.9,1.1,25.7,1.3,29.2,1.5,10.0,1.6,10.2,0.8,13.7,1.1,16.2,1.3,1.9,0.6,6.3,0.6,8.2,0.8,9.7,1.0,1.5,0.7,1.3,0.3,1.6,0.4,1.9,0.5,0.6,0.5,1.2,0.3,1.6,0.4,1.9,0.5,0.2,0.2,40720,981,50684,1187,57028,1447,21896,1342,50247,1308,59600,1688,66046,2008,28402,1346,23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
5000900US1807,1807,"Congressional District 7 (109th Congress), Indiana",273866,5138,154812,4898,94687,4301,119054,4889,11.1,1.2,8.4,1.4,2.9,1.0,16.1,2.0,7.9,1.0,4.6,1.1,2.3,0.6,12.1,1.6,14.8,1.4,12.5,1.6,7.4,1.9,18.4,2.1,15.2,1.2,14.1,1.6,10.8,2.1,17.8,2.0,16.7,1.3,17.7,1.8,17.3,2.1,15.2,1.9,17.1,1.3,19.0,1.6,24.6,2.1,12.3,1.6,8.5,0.8,11.4,1.1,15.8,1.6,4.2,1.2,6.3,1.0,8.7,1.5,13.5,2.3,3.0,0.9,1.4,0.3,2.0,0.5,3.2,0.9,0.5,0.2,1.0,0.3,1.4,0.4,2.2,0.6,0.4,0.3,35699,1248,42925,2229,58403,3271,26763,1206,46454,1430,54908,2140,69796,3162,33763,1433,21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.1,(X)
5000900US1808,1808,"Congressional District 8 (109th Congress), Indiana",267701,3555,180489,4506,141796,4246,87212,4262,9.4,0.8,5.5,0.9,1.5,0.5,19.6,2.0,7.7,0.8,2.9,0.6,1.8,0.5,17.1,1.9,13.9,0.9,11.6,1.1,9.2,1.1,20.5,1.8,12.5,1.0,11.4,1.2,10.0,1.3,14.6,1.7,16.1,1.0,17.3,1.4,17.9,1.5,11.9,1.6,19.6,1.0,24.1,1.4,26.5,1.6,10.1,1.5,10.8,0.8,13.8,1.1,16.7,1.2,3.6,0.8,6.6,0.6,8.6,0.8,10.6,1.0,2.2,0.9,1.9,0.4,2.7,0.6,3.1,0.7,0.2,0.2,1.4,0.3,2.0,0.4,2.5,0.6,0.2,0.2,40198,1016,50894,1135,57640,1369,21531,1051,51791,1435,61814,1882,69875,2249,29202,1511,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
5000900US1809,1809,"Congressional District 9 (109th Congress), Indiana",274503,3371,183205,3624,144653,3645,91298,3499,9.8,0.8,5.3,0.9,2.1,0.6,20.6,2.1,7.0,0.6,4.1,0.7,2.3,0.6,13.6,1.6,13.1,1.0,9.7,1.0,7.4,0.9,20.1,2.1,13.3,1.0,12.3,1.1,11.0,1.1,16.4,2.3,17.7,1.1,18.7,1.3,18.5,1.5,14.6,2.0,19.4,1.2,24.6,1.5,27.9,1.6,8.9,1.4,11.1,0.8,14.3,1.3,17.1,1.5,3.3,0.8,6.3,0.7,8.2,0.9,9.9,1.1,1.8,0.7,1.1,0.3,1.6,0.4,1.9,0.5,0.3,0.2,1.1,0.3,1.5,0.4,1.8,0.5,0.4,0.3,40168,960,50034,1472,56503,1138,22807,1402,49697,1191,58905,1609,66012,1858,29146,1391,19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.8,(X)
5000900US1901,1901,"Congressional District 1 (109th Congress), Iowa",234748,2379,156401,3606,125757,3785,78347,2991,7.7,0.7,4.3,0.7,1.5,0.5,15.5,1.8,6.6,0.7,3.4,0.6,1.9,0.5,12.9,1.6,13.5,0.9,9.8,1.0,6.8,0.9,22.7,2.1,12.9,0.9,10.8,1.0,9.7,1.2,17.0,1.7,16.6,1.1,17.5,1.4,17.5,1.4,14.4,1.8,21.9,1.1,26.2,1.4,28.7,1.7,11.9,1.7,10.5,0.8,13.9,1.1,16.8,1.3,3.1,1.0,7.1,0.7,9.6,0.9,11.6,1.1,1.7,0.7,1.7,0.4,2.4,0.6,2.8,0.7,0.2,0.2,1.5,0.3,2.1,0.4,2.6,0.5,0.4,0.3,43252,1084,53787,1760,59920,1410,24449,1146,53455,1435,63534,2013,71095,2369,31380,1422,21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.3,(X)
5000900US1902,1902,"Congressional District 2 (109th Congress), Iowa",246975,2518,155782,4257,122242,3995,91193,4629,8.8,0.9,5.4,0.8,1.7,0.5,16.1,1.9,6.2,0.7,3.7,0.8,1.8,0.5,11.1,1.4,14.4,1.0,9.5,1.1,6.7,1.0,22.5,2.0,11.6,1.0,8.8,1.0,7.6,1.1,16.2,1.9,16.5,0.9,17.4,1.1,17.1,1.1,15.7,1.8,19.6,1.2,23.1,1.4,25.6,1.5,12.0,1.9,11.3,0.8,15.7,1.2,19.1,1.4,3.7,1.0,8.1,0.8,11.3,1.2,14.2,1.4,2.1,0.6,1.9,0.4,2.8,0.6,3.5,0.8,0.4,0.3,1.5,0.3,2.2,0.4,2.8,0.5,0.3,0.2,42395,1261,55022,1815,63402,1543,25213,1433,54058,1266,65850,1894,75359,2063,32453,1289,20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
5000900US1903,1903,"Congressional District 3 (109th Congress), Iowa",249986,3327,164509,4090,132405,3832,85477,3719,4.5,0.5,1.9,0.5,0.8,0.3,10.5,1.3,5.6,0.8,2.1,0.6,1.1,0.4,12.4,1.8,11.4,0.9,7.6,1.0,5.0,0.9,19.0,1.8,12.3,1.0,10.1,1.0,7.5,0.9,18.0,2.4,16.7,1.1,15.4,1.4,14.8,1.5,19.1,2.4,22.9,1.2,27.5,1.5,28.8,1.7,13.8,1.9,12.8,0.9,16.4,1.3,18.9,1.6,4.3,0.9,9.2,0.7,12.3,1.0,15.0,1.2,2.1,0.9,2.3,0.4,3.2,0.5,3.8,0.6,0.6,0.3,2.4,0.6,3.5,0.9,4.1,1.0,0.2,0.2,49520,1290,60576,1430,67787,2084,29275,2143,61087,1554,73413,2135,80730,2397,35000,1465,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X)
5000900US1904,1904,"Congressional District 4 (109th Congress), Iowa",236157,2595,157227,3221,129918,3261,78930,2944,7.6,0.7,3.4,0.6,1.2,0.4,17.3,1.8,6.3,0.6,3.4,0.6,2.2,0.5,13.0,1.3,13.8,0.8,9.2,0.8,7.3,0.9,23.5,1.8,13.1,0.9,12.0,1.1,10.3,0.9,15.4,1.7,17.1,1.0,17.4,1.3,17.0,1.3,16.0,1.7,20.8,1.2,26.1,1.7,28.9,1.8,9.0,1.4,11.2,0.8,14.8,1.1,16.8,1.3,3.5,0.9,6.4,0.6,9.1,0.9,10.8,1.0,0.8,0.4,2.0,0.4,2.7,0.6,3.2,0.7,0.3,0.2,1.7,0.4,1.9,0.4,2.3,0.5,1.2,0.7,42528,1090,53834,1243,59237,1201,22993,1202,53824,1541,63618,1578,69904,1782,32450,2823,19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X)
